Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1972-12-01,117.5,0.251666666666666,6.42,42.5,6.36,821.91,2.27916666666666,44.91,18.65
1973-01-01,118.4,0.281666666666667,6.55,42.6,6.46,826.26,4.49583333333334,45.69,18.71
1973-02-01,114.2,0.271666666666666,6.67,42.9,6.64,791.38,3.61166666666667,46.24,17.89
1973-03-01,112.4,0.301666666666667,6.8,43.3,6.71,771.71,4.07416666666667,46.69,17.41
1973-04-01,110.3,0.281666666666666,6.94,43.6,6.67,752.08,0.36249999999999,47.34,16.94
1973-05-01,107.2,0.241666666666668,7.09,43.9,6.85,725.95,4.14500000000001,47.99,16.31
1973-06-01,104.8,0.291666666666667,7.23,44.2,6.9,704.88,3.65333333333333,48.63,15.81
1973-07-01,105.8,0.321666666666667,7.38,44.3,7.13,710.00,-0.656666666666662,49.55,15.89
1973-08-01,103.8,0.191666666666666,7.54,45.1,7.4,684.22,-1.01833333333333,49.68,15.28
1973-09-01,105.6,0.311666666666667,7.69,45.2,7.09,694.54,-2.40083333333335,50.58,15.48
1973-10-01,109.8,0.291666666666667,7.85,45.6,6.79,715.83,0.460833333333339,51.16,15.91
1973-11-01,102.0,0.301666666666667,8.0,45.9,6.73,660.64,2.69083333333334,51.84,14.65
1973-12-01,94.78,0.291666666666666,8.16,46.2,6.74,609.89,2.37916666666666,52.51,13.49
1974-01-01,96.11,0.301666666666667,8.23,46.6,6.99,613.14,4.43583333333334,52.48,13.53
1974-02-01,93.45,0.291666666666666,8.29,47.2,6.96,588.59,3.46166666666667,52.23,12.96
1974-03-01,97.44,0.321666666666667,8.36,47.8,7.21,606.02,3.92416666666667,51.99,13.31
1974-04-01,92.46,0.301666666666666,8.49,48.0,7.51,572.65,0.402499999999989,52.56,12.55
1974-05-01,89.67,0.261666666666668,8.61,48.6,7.58,548.51,4.00500000000001,52.69,12.00
1974-06-01,89.79,0.311666666666667,8.74,49.0,7.54,544.76,3.59333333333333,53.03,11.89
1974-07-01,79.31,0.351666666666666,8.86,49.4,7.81,477.28,-0.646666666666664,53.34,10.39
1974-08-01,76.03,0.221666666666667,8.99,50.0,8.04,452.05,-1.08833333333333,53.43,9.82
1974-09-01,68.12,0.341666666666666,9.11,50.6,8.04,400.22,-2.48083333333335,53.52,8.68
1974-10-01,69.44,0.291666666666667,9.04,51.1,7.9,403.98,0.280833333333339,52.57,8.74
1974-11-01,71.74,0.311666666666667,8.96,51.5,7.68,414.12,2.54083333333334,51.74,8.95
1974-12-01,67.07,0.291666666666666,8.89,51.9,7.43,384.18,2.23916666666666,50.92,8.29
1975-01-01,72.56,0.321666666666667,8.74,52.1,7.5,414.03,4.48583333333334,49.89,8.92
1975-02-01,80.1,0.321666666666666,8.6,52.5,7.39,453.57,3.44166666666667,48.68,9.76
1975-03-01,83.78,0.341666666666667,8.45,52.7,7.73,472.61,3.97416666666667,47.67,10.16
1975-04-01,84.72,0.311666666666667,8.29,52.9,8.23,476.11,0.402499999999989,46.57,10.23
1975-05-01,90.1,0.281666666666668,8.12,53.2,8.06,503.49,3.96500000000001,45.39,10.82
1975-06-01,92.4,0.321666666666667,7.96,53.6,7.86,512.49,3.51333333333333,44.15,11.01
1975-07-01,92.49,0.351666666666666,7.89,54.2,8.06,507.31,-0.876666666666661,43.29,10.90
1975-08-01,85.71,0.221666666666667,7.83,54.3,8.4,469.25,-1.12833333333333,42.85,10.09
1975-09-01,84.67,0.341666666666666,7.76,54.6,8.43,461.01,-2.59083333333335,42.25,9.92
1975-10-01,88.57,0.281666666666667,7.83,54.9,8.14,479.61,0.120833333333339,42.38,10.33
1975-11-01,90.07,0.301666666666667,7.89,55.3,8.05,484.20,2.34083333333334,42.43,10.44
1975-12-01,88.7,0.281666666666666,7.96,55.5,8.0,475.12,2.10916666666666,42.64,10.25
1976-01-01,96.86,0.321666666666667,8.19,55.6,7.74,517.90,4.46583333333334,43.81,11.19
1976-02-01,100.6,0.331666666666666,8.43,55.8,7.79,535.97,3.39166666666667,44.89,11.59
1976-03-01,101.1,0.341666666666667,8.66,55.9,7.73,537.67,3.95416666666667,46.06,11.63
1976-04-01,101.9,0.331666666666667,8.86,56.1,7.56,539.99,0.462499999999988,46.93,11.69
1976-05-01,101.2,0.311666666666668,9.05,56.5,7.9,532.48,3.94500000000001,47.64,11.53
1976-06-01,101.8,0.341666666666666,9.25,56.8,7.86,532.81,3.53333333333333,48.41,11.54
1976-07-01,104.2,0.381666666666667,9.35,57.1,7.83,542.51,-0.82666666666666,48.68,11.76
1976-08-01,103.3,0.251666666666666,9.45,57.4,7.77,535.01,-1.07833333333333,48.94,11.60
1976-09-01,105.5,0.371666666666667,9.55,57.6,7.59,544.51,-2.50083333333335,49.29,11.81
1976-10-01,101.9,0.351666666666667,9.67,57.9,7.41,523.20,0.360833333333338,49.65,11.35
1976-11-01,101.2,0.361666666666667,9.79,58.0,7.29,518.71,2.65083333333334,50.18,11.25
1976-12-01,104.7,0.351666666666666,9.91,58.2,6.87,534.81,2.37916666666666,50.62,11.60
1977-01-01,103.8,0.371666666666667,9.97,58.5,7.21,527.49,4.59583333333334,50.65,11.44
1977-02-01,101.0,0.371666666666666,10.02,59.1,7.39,508.05,3.41166666666667,50.42,11.01
1977-03-01,100.6,0.391666666666667,10.08,59.5,7.46,502.64,4.04416666666667,50.36,10.90
1977-04-01,99.05,0.391666666666666,10.19,60.0,7.37,490.77,0.572499999999987,50.51,10.64
1977-05-01,98.76,0.361666666666668,10.31,60.3,7.46,486.90,4.12500000000001,50.81,10.55
1977-06-01,99.29,0.401666666666667,10.42,60.7,7.28,486.29,3.66333333333333,51.03,10.53
1977-07-01,100.2,0.431666666666667,10.52,61.0,7.33,488.33,-0.696666666666661,51.25,10.57
1977-08-01,97.75,0.291666666666666,10.61,61.2,7.4,474.83,-0.928333333333329,51.56,10.27
1977-09-01,96.23,0.421666666666666,10.71,61.4,7.34,465.93,-2.34083333333335,51.86,10.07
1977-10-01,93.74,0.411666666666666,10.77,61.6,7.52,452.40,0.560833333333337,51.98,9.77
1977-11-01,94.28,0.411666666666667,10.83,61.9,7.58,452.80,2.82083333333334,52.01,9.77
1977-12-01,93.82,0.411666666666666,10.89,62.1,7.69,449.14,2.57916666666666,52.13,9.68
1978-01-01,90.25,0.411666666666667,10.9,62.5,7.96,429.28,4.65583333333334,51.85,9.24
1978-02-01,88.98,0.421666666666666,10.91,62.9,8.03,420.55,3.47166666666667,51.56,9.05
1978-03-01,88.82,0.431666666666667,10.92,63.4,8.04,416.48,4.07416666666667,51.20,8.95
1978-04-01,92.71,0.431666666666666,11.02,63.9,8.15,431.32,0.562499999999986,51.28,9.26
1978-05-01,97.41,0.391666666666668,11.13,64.5,8.35,448.97,4.08500000000001,51.28,9.63
1978-06-01,97.66,0.441666666666667,11.23,65.2,8.46,445.29,3.59333333333333,51.20,9.55
1978-07-01,97.19,0.471666666666667,11.34,65.7,8.64,439.77,-0.706666666666663,51.33,9.43
1978-08-01,103.9,0.321666666666667,11.46,66.0,8.41,468.00,-0.858333333333329,51.60,10.02
1978-09-01,103.9,0.461666666666666,11.57,66.5,8.42,464.48,-2.35083333333335,51.72,9.94
1978-10-01,100.6,0.431666666666667,11.82,67.1,8.64,445.71,0.430833333333335,52.38,9.53
1978-11-01,94.71,0.421666666666667,12.08,67.4,8.81,417.74,2.80083333333334,53.27,8.93
1978-12-01,96.11,0.431666666666666,12.33,67.7,9.01,422.04,2.54916666666667,54.14,9.01
1979-01-01,99.71,0.451666666666667,12.65,68.3,9.1,434.00,4.65583333333334,55.08,9.26
1979-02-01,98.23,0.471666666666665,12.98,69.1,9.1,422.61,3.40166666666667,55.83,9.00
1979-03-01,100.1,0.471666666666668,13.3,69.8,9.12,426.34,4.03416666666667,56.65,9.07
1979-04-01,102.1,0.481666666666666,13.53,70.6,9.18,429.93,0.502499999999987,56.96,9.13
1979-05-01,99.73,0.431666666666668,13.75,71.5,9.25,414.66,4.00500000000001,57.18,8.79
1979-06-01,101.7,0.491666666666667,13.98,72.3,8.91,418.17,3.54333333333333,57.48,8.85
1979-07-01,102.7,0.531666666666667,14.2,73.1,8.95,417.66,-0.716666666666664,57.74,8.83
1979-08-01,107.4,0.371666666666667,14.41,73.8,9.03,432.64,-0.838333333333329,58.06,9.13
1979-09-01,108.6,0.521666666666665,14.63,74.6,9.33,432.78,-2.36083333333335,58.30,9.11
1979-10-01,104.5,0.481666666666666,14.71,75.2,10.3,413.12,0.440833333333333,58.14,8.68
1979-11-01,103.7,0.461666666666667,14.78,75.9,10.65,406.17,2.78083333333334,57.90,8.52
1979-12-01,107.8,0.481666666666667,14.86,76.7,10.39,417.83,2.49916666666666,57.60,8.75
1980-01-01,110.9,0.501666666666667,15.0,77.8,10.8,423.77,4.53583333333334,57.33,8.85
1980-02-01,115.3,0.521666666666665,15.15,78.9,12.41,434.44,3.29166666666667,57.07,9.05
1980-03-01,104.7,0.521666666666667,15.29,80.1,12.75,388.59,3.89416666666667,56.75,8.08
1980-04-01,103.0,0.531666666666666,15.17,81.0,11.47,378.03,0.432499999999987,55.69,7.84
1980-05-01,107.7,0.471666666666668,15.06,81.8,10.18,391.41,3.96500000000001,54.72,8.10
1980-06-01,114.6,0.541666666666668,14.94,82.7,9.78,411.96,3.47333333333333,53.71,8.51
1980-07-01,119.8,0.571666666666667,14.84,82.7,10.25,430.65,-0.556666666666664,53.35,8.88
1980-08-01,123.5,0.421666666666666,14.74,83.3,11.1,440.75,-0.838333333333329,52.60,9.07
1980-09-01,126.5,0.561666666666665,14.64,84.0,11.51,447.70,-2.39083333333335,51.81,9.20
1980-10-01,130.2,0.511666666666666,14.7,84.8,11.75,456.45,0.340833333333331,51.53,9.36
1980-11-01,135.7,0.491666666666667,14.76,85.5,12.68,471.83,2.71083333333334,51.32,9.65
1980-12-01,133.5,0.511666666666667,14.82,86.3,12.84,459.88,2.40916666666666,51.05,9.39
1981-01-01,133.0,0.541666666666667,14.74,87.0,12.57,454.47,4.50583333333334,50.37,9.26
1981-02-01,128.4,0.561666666666665,14.66,87.9,13.19,434.26,3.20166666666667,49.58,8.83
1981-03-01,133.2,0.561666666666667,14.58,88.5,13.12,447.44,3.89416666666667,48.98,9.08
1981-04-01,134.4,0.571666666666666,14.72,89.1,13.68,448.43,0.412499999999984,49.12,9.09
1981-05-01,131.7,0.501666666666668,14.87,89.8,14.1,436.00,3.91500000000001,49.22,8.82
1981-06-01,132.3,0.581666666666668,15.01,90.6,13.47,434.12,3.41333333333332,49.25,8.77
1981-07-01,129.1,0.611666666666667,15.1,91.6,14.28,418.99,-0.646666666666664,49.00,8.45
1981-08-01,129.6,0.471666666666667,15.18,92.3,14.94,417.42,-0.858333333333329,48.90,8.40
1981-09-01,118.3,0.601666666666664,15.27,93.2,15.32,377.35,-2.45083333333335,48.71,7.58
1981-10-01,119.8,0.551666666666666,15.3,93.4,15.15,381.32,0.410833333333331,48.70,7.65
1981-11-01,122.9,0.521666666666668,15.33,93.7,13.39,389.93,2.76083333333334,48.64,7.81
1981-12-01,123.8,0.551666666666667,15.36,94.0,13.72,391.53,2.45916666666666,48.58,7.83
1982-01-01,117.3,0.571666666666667,15.18,94.3,14.59,369.79,4.53583333333335,47.85,7.39
1982-02-01,114.5,0.591666666666665,14.99,94.6,14.43,359.82,3.22166666666667,47.12,7.18
1982-03-01,110.8,0.591666666666667,14.81,94.5,13.86,348.56,4.01416666666667,46.59,6.95
1982-04-01,116.3,0.601666666666666,14.6,94.9,13.87,364.32,0.422499999999982,45.73,7.26
1982-05-01,116.4,0.531666666666668,14.38,95.8,13.62,361.21,3.80500000000001,44.63,7.19
1982-06-01,109.7,0.611666666666667,14.17,97.0,14.3,336.21,3.24333333333333,43.43,6.69
1982-07-01,109.4,0.621666666666668,13.97,97.5,13.95,333.57,-0.716666666666664,42.59,6.64
1982-08-01,109.7,0.491666666666667,13.76,97.7,13.06,333.80,-0.858333333333329,41.88,6.64
1982-09-01,122.4,0.611666666666664,13.56,97.9,12.34,371.68,-2.45083333333335,41.18,7.40
1982-10-01,132.7,0.561666666666667,13.25,98.2,10.91,401.73,0.370833333333332,40.12,8.00
1982-11-01,138.1,0.521666666666668,12.95,98.0,10.55,418.93,2.82083333333334,39.27,8.35
1982-12-01,139.4,0.561666666666667,12.64,97.6,10.54,424.61,2.56916666666666,38.50,8.47
1983-01-01,144.3,0.581666666666667,12.57,97.8,10.46,438.63,4.52583333333335,38.20,8.76
1983-02-01,146.8,0.611666666666666,12.49,97.9,10.72,445.78,3.24166666666667,37.94,8.91
1983-03-01,151.9,0.601666666666667,12.42,97.9,10.51,461.26,4.05416666666667,37.71,9.23
1983-04-01,157.7,0.611666666666666,12.48,98.6,10.4,475.48,0.302499999999981,37.62,9.53
1983-05-01,164.1,0.541666666666668,12.53,99.2,10.38,491.78,3.71500000000001,37.56,9.87
1983-06-01,166.4,0.621666666666668,12.59,99.5,10.85,497.17,3.21333333333332,37.62,10.00
1983-07-01,167.0,0.641666666666667,12.83,99.9,11.38,496.96,-0.746666666666662,38.17,10.01
1983-08-01,162.4,0.511666666666667,13.06,100.2,11.85,481.83,-0.858333333333329,38.76,9.73
1983-09-01,167.2,0.631666666666664,13.3,100.7,11.65,493.61,-2.49083333333335,39.26,9.98
1983-10-01,167.7,0.591666666666667,13.54,101.0,11.54,493.61,0.390833333333332,39.86,10.00
1983-11-01,165.2,0.551666666666667,13.79,101.2,11.69,485.29,2.87083333333334,40.50,9.85
1983-12-01,164.4,0.591666666666667,14.03,101.3,11.83,482.47,2.63916666666666,41.17,9.82
1984-01-01,166.4,0.611666666666667,14.44,101.9,11.67,485.46,4.48583333333335,42.13,9.89
1984-02-01,157.3,0.641666666666666,14.85,102.4,11.84,456.67,3.23166666666667,43.11,9.32
1984-03-01,157.4,0.631666666666666,15.26,102.6,12.32,456.07,4.09416666666667,44.22,9.33
1984-04-01,157.6,0.651666666666666,15.57,103.1,12.63,454.43,0.332499999999978,44.91,9.31
1984-05-01,156.6,0.591666666666668,15.89,103.4,13.41,450.24,3.77500000000002,45.68,9.23
1984-06-01,153.1,0.661666666666668,16.2,103.7,13.56,438.90,3.28333333333333,46.44,9.01
1984-07-01,151.1,0.661666666666668,16.32,104.1,13.36,431.51,-0.766666666666661,46.61,8.87
1984-08-01,164.4,0.541666666666667,16.44,104.5,12.72,467.69,-0.86833333333333,46.77,9.62
1984-09-01,166.1,0.651666666666663,16.56,105.0,12.52,470.28,-2.53083333333335,46.89,9.69
1984-10-01,164.8,0.641666666666667,16.59,105.3,12.16,465.27,0.480833333333332,46.83,9.60
1984-11-01,166.3,0.601666666666668,16.61,105.3,11.57,469.50,3.01083333333334,46.90,9.69
1984-12-01,164.5,0.641666666666667,16.64,105.3,11.5,464.42,2.77916666666666,46.98,9.60
1985-01-01,171.6,0.651666666666667,16.56,105.5,11.38,483.55,4.56583333333335,46.65,10.00
1985-02-01,180.9,0.691666666666666,16.47,106.0,11.51,507.35,3.25166666666667,46.20,10.49
1985-03-01,179.4,0.671666666666666,16.39,106.4,11.86,501.25,4.13416666666667,45.79,10.37
1985-04-01,180.6,0.681666666666666,16.13,106.9,11.43,502.24,0.312499999999979,44.86,10.40
1985-05-01,184.9,0.611666666666667,15.87,107.3,10.85,512.28,3.76500000000002,43.97,10.61
1985-06-01,188.9,0.691666666666668,15.61,107.6,10.16,521.91,3.29333333333332,43.13,10.81
1985-07-01,192.5,0.691666666666667,15.48,107.8,10.31,530.87,-0.706666666666659,42.70,11.00
1985-08-01,188.3,0.581666666666667,15.36,108.0,10.33,518.32,-0.818333333333333,42.27,10.74
1985-09-01,184.1,0.681666666666664,15.23,108.3,10.37,505.36,-2.50083333333335,41.81,10.47
1985-10-01,186.2,0.661666666666667,15.02,108.7,10.24,509.24,0.460833333333332,41.09,10.55
1985-11-01,197.5,0.621666666666667,14.82,109.0,9.78,538.66,3.00083333333334,40.41,11.16
1985-12-01,207.3,0.661666666666668,14.61,109.3,9.26,563.84,2.77916666666666,39.74,11.69
1986-01-01,208.2,0.691666666666667,14.58,109.6,9.19,564.73,4.61583333333335,39.55,11.72
1986-02-01,219.4,0.731666666666666,14.55,109.3,8.7,596.75,3.41166666666667,39.57,12.39
1986-03-01,232.3,0.711666666666665,14.52,108.8,7.78,634.74,4.34416666666667,39.67,13.19
1986-04-01,238.0,0.711666666666667,14.58,108.6,7.3,651.51,0.43249999999998,39.92,13.55
1986-05-01,238.5,0.631666666666667,14.65,108.9,7.71,651.08,3.77500000000002,39.98,13.56
1986-06-01,245.3,0.721666666666667,14.71,109.5,7.8,665.97,3.24333333333332,39.94,13.89
1986-07-01,240.2,0.731666666666668,14.76,109.5,7.3,652.13,-0.586666666666658,40.06,13.62
1986-08-01,245.0,0.631666666666666,14.8,109.7,7.17,663.95,-0.738333333333331,40.12,13.89
1986-09-01,238.3,0.721666666666664,14.85,110.2,7.45,642.86,-2.49083333333335,40.06,13.47
1986-10-01,237.4,0.681666666666667,14.73,110.3,7.43,639.85,0.490833333333333,39.69,13.43
1986-11-01,245.1,0.631666666666667,14.6,110.4,7.25,660.01,3.02083333333334,39.32,13.87
1986-12-01,248.6,0.681666666666667,14.48,110.5,7.11,668.83,2.80916666666666,38.96,14.09
1987-01-01,264.5,0.711666666666669,14.69,111.2,7.08,707.12,4.52583333333335,39.26,14.92
1987-02-01,280.9,0.751666666666666,14.89,111.6,7.25,748.28,3.38166666666667,39.67,15.82
1987-03-01,292.5,0.731666666666665,15.1,112.1,7.25,775.70,4.30416666666667,40.04,16.43
1987-04-01,289.3,0.771666666666668,14.87,112.7,8.02,763.13,0.472499999999979,39.23,16.20
1987-05-01,289.1,0.691666666666667,14.65,113.1,8.61,759.91,3.85500000000001,38.50,16.16
1987-06-01,301.4,0.781666666666666,14.42,113.5,8.4,789.44,3.32333333333332,37.77,16.83
1987-07-01,310.1,0.781666666666669,14.9,113.8,8.45,810.09,-0.526666666666659,38.92,17.31
1987-08-01,329.4,0.671666666666666,15.38,114.4,8.76,856.00,-0.738333333333331,39.97,18.33
1987-09-01,318.7,0.771666666666665,15.86,115.0,9.42,823.87,-2.48083333333335,41.00,17.68
1987-10-01,280.2,0.731666666666667,16.41,115.3,9.52,722.46,0.560833333333334,42.30,15.53
1987-11-01,245.0,0.681666666666666,16.95,115.4,8.86,631.15,3.13083333333334,43.67,13.59
1987-12-01,241.0,0.731666666666668,17.5,115.4,8.99,620.85,2.93916666666666,45.08,13.39
1988-01-01,250.5,0.761666666666668,17.86,115.7,8.67,643.65,4.58583333333335,45.90,13.90
1988-02-01,258.1,0.791666666666667,18.23,116.0,8.21,661.46,3.44166666666666,46.71,14.30
1988-03-01,265.7,0.781666666666664,18.59,116.5,8.37,678.02,4.32416666666667,47.44,14.67
1988-04-01,262.6,0.861666666666668,19.62,117.1,8.72,666.67,0.59249999999998,49.80,14.43
1988-05-01,256.1,0.791666666666669,20.64,117.5,9.09,647.96,4.01500000000001,52.23,14.03
1988-06-01,270.7,0.871666666666666,21.67,118.0,8.92,681.99,3.45333333333332,54.59,14.77
1988-07-01,269.1,0.861666666666669,22.02,118.5,9.06,675.10,-0.426666666666658,55.25,14.61
1988-08-01,263.7,0.741666666666666,22.38,119.0,9.26,658.78,-0.648333333333331,55.90,14.24
1988-09-01,268.0,0.851666666666665,22.73,119.8,8.98,665.05,-2.44083333333335,56.40,14.37
1988-10-01,277.4,0.821666666666667,23.07,120.2,8.8,686.08,0.700833333333334,57.07,14.81
1988-11-01,271.0,0.771666666666666,23.42,120.3,8.96,669.70,3.33083333333334,57.87,14.45
1988-12-01,276.5,0.841666666666667,23.75,120.5,9.11,682.15,3.16916666666666,58.59,14.70
1989-01-01,285.4,0.821666666666668,24.16,121.1,9.09,700.62,4.62583333333335,59.31,15.09
1989-02-01,294.0,0.881666666666666,24.56,121.6,9.17,718.77,3.55166666666666,60.04,15.47
1989-03-01,292.7,0.891666666666663,24.96,122.3,9.36,711.49,4.45416666666667,60.67,15.30
1989-04-01,302.3,0.941666666666668,25.05,123.1,9.18,730.05,0.622499999999981,60.49,15.69
1989-05-01,313.9,0.891666666666668,25.13,123.8,8.86,753.78,4.13500000000002,60.35,16.19
1989-06-01,323.7,1.05166666666667,25.22,124.1,8.28,775.43,3.81333333333332,60.42,16.64
1989-07-01,331.9,0.91166666666667,24.71,124.4,8.02,793.16,-0.356666666666658,59.05,17.01
1989-08-01,346.6,0.871666666666667,24.2,124.6,8.11,826.96,-0.398333333333331,57.74,17.73
1989-09-01,347.3,1.03166666666666,23.69,125.0,8.19,825.98,-2.08083333333335,56.34,17.71
1989-10-01,347.4,0.891666666666667,23.43,125.6,8.01,822.27,0.730833333333335,55.45,17.64
1989-11-01,340.2,0.891666666666665,23.16,125.9,7.87,803.31,3.57083333333334,54.70,17.24
1989-12-01,348.6,0.981666666666668,22.87,126.1,7.84,821.84,3.44916666666666,53.92,17.65
1990-01-01,339.97,0.901666666666668,22.49,127.4,8.21,793.31,4.55583333333335,52.48,17.05
1990-02-01,330.45,0.971666666666666,22.08,128.0,8.47,767.48,3.63166666666666,51.28,16.51
1990-03-01,338.46,0.981666666666663,21.67,128.7,8.59,781.81,4.52416666666667,50.06,16.83
1990-04-01,338.18,1.06166666666667,21.53,128.9,8.79,779.95,0.852499999999981,49.66,16.81
1990-05-01,350.25,1.00166666666667,21.4,129.2,8.76,805.92,4.33500000000002,49.23,17.39
1990-06-01,360.39,1.16166666666666,21.26,129.9,8.48,824.78,3.91333333333332,48.66,17.82
1990-07-01,360.03,0.98166666666667,21.42,130.4,8.47,820.80,-0.306666666666657,48.83,17.75
1990-08-01,330.75,0.921666666666666,21.58,131.6,8.75,747.17,-0.508333333333331,48.75,16.17
1990-09-01,315.41,1.08166666666667,21.74,132.7,8.89,706.61,-2.20083333333335,48.70,15.30
1990-10-01,307.12,0.991666666666667,21.61,133.5,8.72,683.91,0.790833333333334,48.12,14.82
1990-11-01,315.29,0.971666666666665,21.47,133.8,8.39,700.53,3.70083333333334,47.71,15.19
1990-12-01,328.75,1.06166666666667,21.34,133.8,8.08,730.44,3.61916666666666,47.41,15.85
1991-01-01,325.49,0.921666666666668,21.18,134.6,8.09,718.90,4.43583333333335,46.79,15.61
1991-02-01,362.26,0.971666666666666,21.03,134.8,7.85,798.92,3.60166666666666,46.37,17.35
1991-03-01,372.28,0.981666666666663,20.94,135.0,8.11,819.80,4.48416666666667,46.11,17.82
1991-04-01,379.68,1.08166666666667,20.36,135.2,8.04,834.86,0.852499999999981,44.78,18.16
1991-05-01,377.99,1.01166666666667,19.86,135.6,8.07,828.69,4.28500000000001,43.53,18.04
1991-06-01,378.29,1.17166666666666,19.41,136.0,8.28,826.91,3.85333333333332,42.43,18.02
1991-07-01,380.23,1.02166666666667,18.84,136.2,8.27,829.93,-0.256666666666656,41.12,18.10
1991-08-01,389.4,0.971666666666666,18.33,136.6,7.9,847.46,-0.488333333333331,39.89,18.51
1991-09-01,387.2,1.12166666666666,17.82,137.2,7.65,838.99,-2.22083333333335,38.61,18.36
1991-10-01,386.88,0.961666666666668,17.2,137.4,7.53,837.07,0.690833333333336,37.22,18.35
1991-11-01,385.92,0.951666666666666,16.59,137.8,7.42,832.57,3.57083333333334,35.78,18.29
1991-12-01,388.51,1.03166666666667,15.97,137.9,7.09,837.55,3.53916666666666,34.43,18.44
1992-01-01,416.08,0.961666666666669,16.05,138.1,7.03,895.69,4.48583333333335,34.54,19.77
1992-02-01,412.56,1.01166666666667,16.12,138.6,7.34,884.91,3.59166666666666,34.58,19.58
1992-03-01,407.36,1.02166666666666,16.19,139.3,7.54,869.36,4.43416666666667,34.55,19.28
1992-04-01,407.41,1.08166666666667,16.48,139.5,7.48,868.22,0.812499999999982,35.13,19.30
1992-05-01,414.81,1.01166666666667,16.77,139.7,7.39,882.73,4.25500000000001,35.68,19.66
1992-06-01,408.27,1.17166666666666,17.05,140.2,7.26,865.71,3.75333333333332,36.15,19.32
1992-07-01,415.05,1.04166666666667,17.38,140.5,6.84,878.21,-0.256666666666656,36.77,19.62
1992-08-01,417.93,1.00166666666667,17.71,140.9,6.59,881.79,-0.518333333333332,37.37,19.72
1992-09-01,418.48,1.15166666666667,18.04,141.3,6.42,880.45,-2.22083333333335,37.95,19.71
1992-10-01,412.5,0.951666666666668,18.39,141.8,6.59,864.81,0.570833333333335,38.55,19.37
1992-11-01,422.84,0.941666666666666,18.74,142.0,6.87,885.24,3.53083333333334,39.23,19.83
1992-12-01,435.64,1.04166666666667,19.09,141.9,6.77,912.68,3.56916666666666,39.99,20.45
1993-01-01,435.23,0.981666666666668,19.34,142.6,6.6,907.35,4.40583333333335,40.32,20.32
1993-02-01,441.7,1.05166666666666,19.59,143.1,6.26,917.62,3.57166666666666,40.70,20.55
1993-03-01,450.16,1.05166666666666,19.84,143.6,5.98,931.94,4.41416666666667,41.07,20.86
1993-04-01,443.08,1.09166666666667,19.67,144.0,5.97,914.73,0.762499999999982,40.61,20.46
1993-05-01,445.25,1.03166666666667,19.5,144.2,6.04,917.94,4.24500000000002,40.20,20.52
1993-06-01,448.06,1.18166666666666,19.33,144.4,5.96,922.45,3.75333333333332,39.80,20.61
1993-07-01,447.29,1.04166666666667,19.69,144.4,5.81,920.87,-0.256666666666656,40.54,20.56
1993-08-01,454.13,1.00166666666667,20.05,144.8,5.68,932.36,-0.598333333333334,41.16,20.81
1993-09-01,459.24,1.15166666666667,20.41,145.1,5.36,940.91,-2.27083333333335,41.82,20.99
1993-10-01,463.9,0.971666666666668,20.9,145.7,5.33,946.54,0.510833333333336,42.64,21.11
1993-11-01,462.89,0.961666666666667,21.39,145.8,5.72,943.83,3.55083333333334,43.61,21.04
1993-12-01,465.95,1.06166666666667,21.89,145.8,5.77,950.07,3.60916666666666,44.63,21.16
1994-01-01,472.99,1.02166666666667,22.16,146.2,5.75,961.79,4.42583333333335,45.05,21.41
1994-02-01,471.58,1.10166666666667,22.43,146.7,5.97,955.65,3.57166666666666,45.46,21.26
1994-03-01,463.81,1.09166666666667,22.71,147.2,6.48,936.71,4.41416666666667,45.87,20.83
1994-04-01,447.23,1.13166666666667,23.54,147.4,6.97,902.00,0.812499999999979,47.48,20.06
1994-05-01,450.9,1.08166666666667,24.37,147.5,7.18,908.79,4.31500000000002,49.12,20.20
1994-06-01,454.83,1.22166666666666,25.2,148.0,7.1,913.61,3.75333333333332,50.62,20.29
1994-07-01,451.4,1.07166666666667,25.91,148.4,7.3,904.28,-0.266666666666654,51.90,20.07
1994-08-01,464.24,1.03166666666667,26.62,149.0,7.24,926.25,-0.638333333333337,53.11,20.54
1994-09-01,466.96,1.17166666666667,27.33,149.4,7.46,929.19,-2.30083333333335,54.38,20.58
1994-10-01,463.81,1.06166666666667,28.42,149.5,7.74,922.30,0.680833333333335,56.51,20.40
1994-11-01,461.01,1.05166666666667,29.51,149.7,7.96,915.51,3.68083333333334,58.60,20.21
1994-12-01,455.19,1.13166666666667,30.6,149.7,7.81,903.95,3.74916666666666,60.77,19.91
1995-01-01,465.25,1.03166666666667,31.25,150.3,7.78,920.24,4.34583333333335,61.81,20.22
1995-02-01,481.92,1.10166666666667,31.9,150.9,7.47,949.42,3.47166666666666,62.85,20.80
1995-03-01,493.15,1.08166666666667,32.55,151.4,7.2,968.34,4.30416666666667,63.91,21.15
1995-04-01,507.91,1.20166666666667,33.18,151.9,7.06,994.04,0.872499999999981,64.93,21.64
1995-05-01,523.81,1.15166666666667,33.8,152.2,6.63,1023.14,4.38500000000001,66.03,22.20
1995-06-01,539.35,1.27166666666666,34.43,152.5,6.17,1051.42,3.80333333333332,67.12,22.72
1995-07-01,557.37,1.15166666666667,34.68,152.5,6.28,1086.55,-0.106666666666654,67.61,23.38
