Date,SP500,Dividend,Earnings,Consumer Price Index,Long Interest Rate,Real Price,Real Dividend,Real Earnings,PE10
1871-01-01,4.44,0.26,0.4,12.46,5.32,105.90,6.20,9.54,
1871-02-01,4.5,0.26,0.4,12.84,5.32,104.15,6.02,9.26,
1871-03-01,4.61,0.26,0.4,13.03,5.33,105.14,5.93,9.12,
1871-04-01,4.74,0.26,0.4,12.56,5.33,112.20,6.15,9.47,
1871-05-01,4.86,0.26,0.4,12.27,5.33,117.71,6.30,9.69,
1871-06-01,4.82,0.26,0.4,12.08,5.34,118.58,6.40,9.84,
1871-07-01,4.73,0.26,0.4,12.08,5.34,116.37,6.40,9.84,
1871-08-01,4.79,0.26,0.4,11.89,5.34,119.73,6.50,10.00,
1871-09-01,4.84,0.26,0.4,12.18,5.35,118.15,6.35,9.76,
1871-10-01,4.59,0.26,0.4,12.37,5.35,110.32,6.25,9.61,
1871-11-01,4.64,0.26,0.4,12.37,5.35,111.52,6.25,9.61,
1871-12-01,4.74,0.26,0.4,12.65,5.36,111.36,6.11,9.40,
1872-01-01,4.86,0.26,0.4,12.65,5.36,114.17,6.19,9.46,
1872-02-01,4.88,0.27,0.41,12.65,5.38,114.64,6.27,9.51,
1872-03-01,5.04,0.27,0.41,12.84,5.4,116.65,6.25,9.43,
1872-04-01,5.18,0.27,0.41,13.13,5.42,117.28,6.19,9.28,
1872-05-01,5.18,0.28,0.41,13.13,5.43,117.28,6.26,9.34,
1872-06-01,5.13,0.28,0.41,13.03,5.45,117.00,6.39,9.46,
1872-07-01,5.1,0.28,0.42,12.84,5.47,118.04,6.56,9.66,
1872-08-01,5.04,0.29,0.42,12.94,5.49,115.79,6.59,9.65,
1872-09-01,4.95,0.29,0.42,13.03,5.51,112.89,6.61,9.64,
1872-10-01,4.97,0.29,0.42,12.75,5.52,115.89,6.84,9.91,
1872-11-01,4.95,0.3,0.43,13.13,5.54,112.08,6.72,9.68,
1872-12-01,5.07,0.3,0.43,12.94,5.56,116.48,6.89,9.88,
1873-01-01,5.11,0.3,0.43,12.94,5.58,117.40,6.95,9.94,
1873-02-01,5.15,0.3,0.43,13.23,5.57,115.77,6.86,9.78,
1873-03-01,5.11,0.31,0.44,13.23,5.56,114.87,6.91,9.83,
1873-04-01,5.04,0.31,0.44,13.23,5.55,113.29,6.97,9.89,
1873-05-01,5.05,0.31,0.44,12.94,5.54,116.02,7.18,10.17,
1873-06-01,4.98,0.32,0.45,12.56,5.53,117.88,7.46,10.53,
1873-07-01,4.97,0.32,0.45,12.56,5.53,117.64,7.52,10.59,
1873-08-01,4.97,0.32,0.45,12.56,5.52,117.64,7.57,10.65,
1873-09-01,4.59,0.32,0.45,12.56,5.51,108.65,7.63,10.71,
1873-10-01,4.19,0.33,0.46,12.27,5.5,101.49,7.87,11.02,
1873-11-01,4.04,0.33,0.46,11.89,5.49,100.98,8.19,11.44,
1873-12-01,4.42,0.33,0.46,12.18,5.48,107.89,8.06,11.23,
1874-01-01,4.66,0.33,0.46,12.37,5.47,112.00,7.93,11.06,
1874-02-01,4.8,0.33,0.46,12.37,5.44,115.37,7.93,11.06,
1874-03-01,4.73,0.33,0.46,12.37,5.4,113.69,7.93,11.06,
1874-04-01,4.6,0.33,0.46,12.18,5.37,112.29,8.06,11.23,
1874-05-01,4.48,0.33,0.46,12.08,5.34,110.22,8.12,11.32,
1874-06-01,4.46,0.33,0.46,11.8,5.3,112.38,8.32,11.59,
1874-07-01,4.46,0.33,0.46,11.89,5.27,111.48,8.25,11.50,
1874-08-01,4.47,0.33,0.46,11.8,5.24,112.63,8.32,11.59,
1874-09-01,4.54,0.33,0.46,11.8,5.2,114.40,8.32,11.59,
1874-10-01,4.53,0.33,0.46,11.61,5.17,116.02,8.45,11.78,
1874-11-01,4.57,0.33,0.46,11.51,5.14,118.01,8.52,11.88,
1874-12-01,4.54,0.33,0.46,11.51,5.1,117.23,8.52,11.88,
1875-01-01,4.54,0.33,0.45,11.51,5.07,117.23,8.46,11.66,
1875-02-01,4.53,0.33,0.44,11.51,5.03,116.98,8.39,11.45,
1875-03-01,4.59,0.32,0.43,11.51,4.99,118.53,8.33,11.23,
1875-04-01,4.65,0.32,0.43,11.61,4.95,119.09,8.20,10.93,
1875-05-01,4.47,0.32,0.42,11.32,4.91,117.37,8.34,10.98,
1875-06-01,4.38,0.32,0.41,11.13,4.87,116.97,8.41,10.95,
1875-07-01,4.39,0.31,0.4,11.13,4.83,117.24,8.35,10.73,
1875-08-01,4.41,0.31,0.39,11.23,4.79,116.77,8.21,10.41,
1875-09-01,4.37,0.31,0.39,11.13,4.75,116.70,8.21,10.28,
1875-10-01,4.3,0.3,0.38,11.13,4.71,114.83,8.15,10.06,
1875-11-01,4.37,0.3,0.37,11.04,4.67,117.71,8.15,9.92,
1875-12-01,4.37,0.3,0.36,10.94,4.63,118.73,8.15,9.78,
1876-01-01,4.46,0.3,0.35,10.85,4.59,122.24,8.22,9.68,
1876-02-01,4.52,0.3,0.35,10.85,4.58,123.89,8.22,9.50,
1876-03-01,4.51,0.3,0.34,10.85,4.57,123.61,8.22,9.32,
1876-04-01,4.34,0.3,0.33,10.75,4.56,120.00,8.30,9.22,
1876-05-01,4.18,0.3,0.33,10.37,4.54,119.82,8.60,9.36,
1876-06-01,4.15,0.3,0.32,10.09,4.53,122.33,8.84,9.43,
1876-07-01,4.1,0.3,0.31,10.09,4.52,120.85,8.84,9.24,
1876-08-01,3.93,0.3,0.31,10.18,4.51,114.76,8.76,8.96,
1876-09-01,3.69,0.3,0.3,10.28,4.5,106.75,8.68,8.68,
1876-10-01,3.67,0.3,0.29,10.47,4.49,104.25,8.52,8.33,
1876-11-01,3.6,0.3,0.29,10.56,4.47,101.34,8.44,8.07,
1876-12-01,3.58,0.3,0.28,10.75,4.46,98.99,8.30,7.74,
1877-01-01,3.55,0.29,0.28,10.94,4.45,96.45,7.90,7.65,
1877-02-01,3.34,0.28,0.28,10.66,4.44,93.18,7.86,7.90,
1877-03-01,3.17,0.27,0.28,10.18,4.43,92.57,7.96,8.32,
1877-04-01,2.94,0.26,0.29,10.47,4.42,83.51,7.48,8.14,
1877-05-01,2.94,0.25,0.29,10.66,4.41,82.02,7.09,8.04,
1877-06-01,2.73,0.24,0.29,10.09,4.4,80.47,7.22,8.55,
1877-07-01,2.85,0.24,0.29,10.18,4.39,83.22,6.89,8.52,
1877-08-01,3.05,0.23,0.29,9.8,4.39,92.52,6.88,8.90,
1877-09-01,3.24,0.22,0.29,9.7,4.38,99.25,6.66,9.04,
1877-10-01,3.31,0.21,0.3,9.7,4.37,101.39,6.38,9.09,
1877-11-01,3.26,0.2,0.3,9.51,4.36,101.86,6.22,9.32,
1877-12-01,3.25,0.19,0.3,9.51,4.35,101.55,5.94,9.37,
1878-01-01,3.25,0.19,0.3,9.23,4.34,104.69,6.09,9.69,
1878-02-01,3.18,0.19,0.3,9.13,4.33,103.50,6.13,9.82,
1878-03-01,3.24,0.19,0.3,8.94,4.32,107.70,6.23,10.06,
1878-04-01,3.33,0.19,0.3,8.85,4.31,111.88,6.27,10.19,
1878-05-01,3.34,0.19,0.3,8.56,4.3,115.96,6.45,10.56,
1878-06-01,3.41,0.18,0.3,8.37,4.29,121.08,6.57,10.83,
1878-07-01,3.48,0.18,0.31,8.47,4.28,122.17,6.47,10.74,
1878-08-01,3.45,0.18,0.31,8.56,4.27,119.77,6.36,10.65,
1878-09-01,3.52,0.18,0.31,8.56,4.26,122.20,6.34,10.68,
1878-10-01,3.48,0.18,0.31,8.47,4.25,122.17,6.38,10.82,
1878-11-01,3.47,0.18,0.31,8.37,4.24,123.21,6.42,10.98,
1878-12-01,3.45,0.18,0.31,8.18,4.23,125.34,6.54,11.26,
1879-01-01,3.58,0.18,0.32,8.28,4.22,128.57,6.53,11.34,
1879-02-01,3.71,0.18,0.32,8.37,4.2,131.73,6.51,11.42,
1879-03-01,3.65,0.18,0.33,8.28,4.19,131.09,6.64,11.76,
1879-04-01,3.77,0.19,0.33,8.18,4.17,136.97,6.78,12.11,
1879-05-01,3.94,0.19,0.34,8.18,4.15,143.15,6.84,12.32,
1879-06-01,3.96,0.19,0.34,8.09,4.14,145.57,6.98,12.68,
1879-07-01,4.04,0.19,0.35,8.18,4.12,146.78,6.96,12.75,
1879-08-01,4.07,0.19,0.36,8.18,4.1,147.87,7.02,12.96,
1879-09-01,4.22,0.2,0.36,8.47,4.09,148.15,6.85,12.73,
1879-10-01,4.68,0.2,0.37,8.94,4.07,155.56,6.54,12.24,
1879-11-01,4.93,0.2,0.37,9.42,4.05,155.60,6.26,11.81,
1879-12-01,4.92,0.2,0.38,9.7,4.04,150.71,6.13,11.64,
1880-01-01,5.11,0.2,0.39,9.99,4.02,152.06,6.10,11.58,
1880-02-01,5.2,0.21,0.4,9.99,3.99,154.74,6.25,11.85,
1880-03-01,5.3,0.21,0.41,10.09,3.97,156.23,6.34,12.01,
1880-04-01,5.18,0.22,0.42,9.7,3.94,158.68,6.74,12.76,
1880-05-01,4.77,0.23,0.43,9.42,3.91,150.55,7.10,13.44,
1880-06-01,4.79,0.23,0.43,9.23,3.89,154.29,7.41,14.01,
1880-07-01,5.01,0.23,0.44,9.23,3.86,161.38,7.57,14.31,
1880-08-01,5.19,0.24,0.45,9.23,3.83,167.18,7.73,14.60,
1880-09-01,5.18,0.24,0.46,9.32,3.81,165.15,7.81,14.75,
1880-10-01,5.33,0.25,0.47,9.32,3.78,169.94,7.97,15.04,
1880-11-01,5.61,0.26,0.48,9.42,3.75,177.06,8.05,15.17,
1880-12-01,5.84,0.26,0.49,9.51,3.73,182.47,8.12,15.31,
1881-01-01,6.19,0.27,0.49,9.42,3.7,195.36,8.36,15.33,18.47
1881-02-01,6.17,0.27,0.48,9.51,3.69,192.78,8.44,15.05,18.15
1881-03-01,6.24,0.28,0.48,9.51,3.69,194.97,8.59,14.92,18.27
1881-04-01,6.22,0.28,0.47,9.61,3.68,192.42,8.66,14.64,17.95
1881-05-01,6.5,0.28,0.47,9.51,3.67,203.09,8.90,14.66,18.87
1881-06-01,6.58,0.29,0.47,9.51,3.67,205.59,9.06,14.53,19.03
1881-07-01,6.35,0.29,0.46,9.61,3.66,196.44,9.13,14.26,18.12
1881-08-01,6.2,0.3,0.46,9.8,3.65,188.08,9.10,13.85,17.29
1881-09-01,6.25,0.3,0.45,10.18,3.65,182.51,8.91,13.21,16.72
1881-10-01,6.15,0.31,0.45,10.28,3.64,177.92,8.97,12.97,16.26
1881-11-01,6.19,0.32,0.44,10.18,3.63,180.76,9.20,12.97,16.48
1881-12-01,6.01,0.32,0.44,10.18,3.63,175.50,9.34,12.85,15.96
1882-01-01,5.92,0.32,0.44,10.18,3.62,172.87,9.34,12.83,15.68
1882-02-01,5.79,0.32,0.44,10.28,3.62,167.51,9.26,12.68,15.15
1882-03-01,5.78,0.32,0.44,10.28,3.62,167.22,9.26,12.66,15.09
1882-04-01,5.78,0.32,0.44,10.37,3.62,165.69,9.17,12.52,14.92
1882-05-01,5.71,0.32,0.44,10.47,3.62,162.19,9.09,12.38,14.57
1882-06-01,5.68,0.32,0.43,10.56,3.62,159.89,9.01,12.24,14.33
1882-07-01,6.0,0.32,0.43,10.47,3.63,170.43,9.09,12.33,15.24
1882-08-01,6.18,0.32,0.43,10.56,3.63,173.96,9.01,12.20,15.53
1882-09-01,6.24,0.32,0.43,10.28,3.63,180.53,9.26,12.51,16.08
1882-10-01,6.07,0.32,0.43,10.18,3.63,177.25,9.34,12.61,15.76
1882-11-01,5.81,0.32,0.43,10.09,3.63,171.26,9.43,12.70,15.19
1882-12-01,5.84,0.32,0.43,9.99,3.63,173.78,9.52,12.80,15.38
1883-01-01,5.81,0.32,0.43,9.99,3.63,172.89,9.55,12.72,15.27
1883-02-01,5.68,0.32,0.42,10.09,3.63,167.43,9.48,12.53,14.76
1883-03-01,5.75,0.32,0.42,9.99,3.63,171.10,9.60,12.57,15.05
1883-04-01,5.87,0.32,0.42,9.9,3.63,176.36,9.71,12.62,15.48
1883-05-01,5.77,0.32,0.42,9.8,3.63,175.03,9.83,12.66,15.34
1883-06-01,5.82,0.33,0.41,9.51,3.63,181.85,10.15,12.97,15.90
1883-07-01,5.73,0.33,0.41,9.32,3.63,182.69,10.39,13.15,15.95
1883-08-01,5.47,0.33,0.41,9.32,3.62,174.40,10.42,13.07,15.20
1883-09-01,5.53,0.33,0.41,9.23,3.62,178.13,10.55,13.13,15.49
1883-10-01,5.38,0.33,0.41,9.23,3.62,173.30,10.58,13.05,15.05
1883-11-01,5.46,0.33,0.4,9.13,3.62,177.71,10.71,13.10,15.41
1883-12-01,5.34,0.33,0.4,9.23,3.62,172.01,10.63,12.88,14.90
1884-01-01,5.18,0.33,0.39,9.23,3.62,166.86,10.58,12.64,14.43
1884-02-01,5.32,0.33,0.39,9.23,3.61,171.37,10.52,12.40,14.81
1884-03-01,5.3,0.33,0.38,9.23,3.6,170.72,10.47,12.16,14.74
1884-04-01,5.06,0.32,0.37,9.04,3.59,166.42,10.63,12.17,14.35
1884-05-01,4.65,0.32,0.36,8.85,3.59,156.23,10.81,12.18,13.47
1884-06-01,4.46,0.32,0.35,8.85,3.58,149.84,10.75,11.93,12.91
1884-07-01,4.46,0.32,0.35,8.75,3.57,151.47,10.81,11.80,13.04
1884-08-01,4.74,0.32,0.34,8.75,3.56,160.98,10.76,11.55,13.86
1884-09-01,4.59,0.32,0.33,8.66,3.55,157.60,10.82,11.42,13.57
1884-10-01,4.44,0.31,0.33,8.56,3.54,154.14,10.88,11.28,13.27
1884-11-01,4.35,0.31,0.32,8.37,3.54,154.45,11.07,11.27,13.30
1884-12-01,4.34,0.31,0.31,8.28,3.53,155.87,11.13,11.13,13.43
1885-01-01,4.24,0.3,0.31,8.28,3.52,152.28,10.93,11.01,13.13
1885-02-01,4.37,0.3,0.3,8.37,3.51,155.16,10.59,10.77,13.38
1885-03-01,4.38,0.29,0.3,8.18,3.5,159.13,10.63,10.90,13.73
1885-04-01,4.37,0.29,0.3,8.28,3.48,156.94,10.30,10.66,13.55
1885-05-01,4.32,0.28,0.29,8.09,3.47,158.80,10.32,10.78,13.71
1885-06-01,4.3,0.28,0.29,7.9,3.46,161.87,10.35,10.92,13.98
1885-07-01,4.46,0.27,0.29,7.99,3.44,165.90,10.01,10.66,14.33
1885-08-01,4.71,0.26,0.28,7.99,3.43,175.20,9.79,10.54,15.13
1885-09-01,4.65,0.26,0.28,7.9,3.42,175.05,9.69,10.54,15.12
1885-10-01,4.92,0.25,0.28,7.9,3.41,185.21,9.48,10.42,15.99
1885-11-01,5.24,0.25,0.27,7.99,3.4,194.91,9.14,10.17,16.82
1885-12-01,5.2,0.24,0.27,8.18,3.38,188.93,8.72,9.81,16.30
1886-01-01,5.2,0.24,0.28,7.99,3.37,193.42,8.86,10.23,16.69
1886-02-01,5.3,0.24,0.28,7.99,3.38,197.14,8.80,10.42,17.01
1886-03-01,5.19,0.23,0.28,7.9,3.4,195.38,8.85,10.73,16.84
1886-04-01,5.12,0.23,0.29,7.8,3.41,195.09,8.89,11.05,16.80
1886-05-01,5.02,0.23,0.29,7.61,3.42,196.06,9.05,11.52,16.86
1886-06-01,5.25,0.23,0.3,7.52,3.43,207.64,9.10,11.87,17.83
1886-07-01,5.33,0.23,0.3,7.61,3.44,208.17,8.92,11.91,17.85
1886-08-01,5.37,0.23,0.31,7.71,3.46,207.15,8.74,11.96,17.72
1886-09-01,5.51,0.23,0.32,7.71,3.47,212.55,8.68,12.15,18.15
1886-10-01,5.65,0.22,0.32,7.71,3.48,217.95,8.61,12.34,18.56
1886-11-01,5.79,0.22,0.33,7.71,3.5,223.35,8.55,12.54,18.97
1886-12-01,5.64,0.22,0.33,7.8,3.51,214.91,8.38,12.57,18.19
1887-01-01,5.58,0.22,0.33,7.99,3.52,207.56,8.28,12.37,17.51
1887-02-01,5.54,0.23,0.34,8.09,3.53,203.65,8.27,12.31,17.13
1887-03-01,5.67,0.23,0.34,8.09,3.55,208.42,8.36,12.41,17.47
1887-04-01,5.8,0.23,0.34,8.09,3.56,213.20,8.45,12.50,17.82
1887-05-01,5.9,0.23,0.34,8.09,3.57,216.88,8.55,12.59,18.08
1887-06-01,5.73,0.23,0.34,7.99,3.58,213.14,8.74,12.83,17.71
1887-07-01,5.59,0.24,0.35,7.9,3.59,210.44,8.94,13.08,17.43
1887-08-01,5.45,0.24,0.35,7.99,3.61,202.72,8.93,13.02,16.74
1887-09-01,5.38,0.24,0.35,7.9,3.62,202.53,9.13,13.27,16.68
1887-10-01,5.2,0.24,0.35,7.99,3.63,193.42,9.11,13.20,15.88
1887-11-01,5.3,0.25,0.36,8.09,3.65,194.82,9.10,13.14,15.95
1887-12-01,5.27,0.25,0.36,8.28,3.66,189.27,8.98,12.93,15.46
1888-01-01,5.31,0.25,0.35,8.37,3.67,188.54,8.82,12.49,15.36
1888-02-01,5.28,0.25,0.34,8.28,3.65,189.63,8.86,12.33,15.42
1888-03-01,5.08,0.24,0.34,8.28,3.63,182.44,8.80,12.03,14.81
1888-04-01,5.1,0.24,0.33,8.18,3.62,185.29,8.84,11.87,15.02
1888-05-01,5.17,0.24,0.32,8.09,3.6,190.05,8.88,11.70,15.39
1888-06-01,5.01,0.24,0.31,7.99,3.58,186.36,8.93,11.53,15.08
1888-07-01,5.14,0.24,0.3,8.09,3.56,188.94,8.76,11.09,15.28
1888-08-01,5.25,0.24,0.29,8.09,3.54,192.99,8.70,10.78,15.60
1888-09-01,5.38,0.23,0.28,8.09,3.52,197.76,8.64,10.48,15.99
1888-10-01,5.35,0.23,0.28,8.18,3.5,194.38,8.48,10.05,15.72
1888-11-01,5.24,0.23,0.27,8.28,3.49,188.19,8.32,9.64,15.22
1888-12-01,5.14,0.23,0.26,8.28,3.47,184.60,8.26,9.34,14.95
1889-01-01,5.24,0.23,0.26,7.99,3.45,194.91,8.53,9.79,15.80
1889-02-01,5.3,0.23,0.27,7.9,3.45,199.52,8.59,10.04,16.19
1889-03-01,5.19,0.23,0.27,7.8,3.44,197.76,8.67,10.29,16.07
1889-04-01,5.18,0.23,0.27,7.8,3.44,197.38,8.64,10.41,16.05
1889-05-01,5.32,0.23,0.28,7.61,3.44,207.78,8.82,10.81,16.92
1889-06-01,5.41,0.23,0.28,7.61,3.44,211.30,8.79,10.94,17.22
1889-07-01,5.3,0.22,0.28,7.61,3.44,207.00,8.76,11.06,16.89
1889-08-01,5.37,0.22,0.29,7.61,3.43,209.73,8.72,11.20,17.13
1889-09-01,5.5,0.22,0.29,7.71,3.43,212.16,8.58,11.19,17.35
1889-10-01,5.4,0.22,0.29,7.71,3.43,208.30,8.55,11.31,17.05
1889-11-01,5.35,0.22,0.3,7.71,3.43,206.37,8.52,11.45,16.91
1889-12-01,5.32,0.22,0.3,7.8,3.42,202.71,8.38,11.43,16.61
1890-01-01,5.38,0.22,0.3,7.61,3.42,210.12,8.59,11.69,17.22
1890-02-01,5.32,0.22,0.3,7.61,3.44,207.78,8.59,11.65,17.03
1890-03-01,5.28,0.22,0.3,7.61,3.45,206.22,8.59,11.62,16.90
1890-04-01,5.39,0.22,0.3,7.61,3.47,210.52,8.59,11.59,17.26
1890-05-01,5.62,0.22,0.3,7.71,3.49,216.79,8.49,11.41,17.79
1890-06-01,5.58,0.22,0.29,7.71,3.5,215.25,8.49,11.38,17.68
1890-07-01,5.54,0.22,0.29,7.71,3.52,213.70,8.49,11.35,17.59
1890-08-01,5.41,0.22,0.29,7.99,3.54,201.23,8.18,10.91,16.60
1890-09-01,5.32,0.22,0.29,8.09,3.55,195.56,8.09,10.75,16.17
1890-10-01,5.08,0.22,0.29,8.09,3.57,186.74,8.09,10.72,15.48
1890-11-01,4.71,0.22,0.29,7.9,3.59,177.31,8.28,10.95,14.75
1890-12-01,4.6,0.22,0.29,7.9,3.6,173.17,8.28,10.92,14.44
1891-01-01,4.84,0.22,0.29,7.8,3.62,184.42,8.38,11.21,15.43
1891-02-01,4.9,0.22,0.3,7.9,3.62,184.46,8.28,11.23,15.48
1891-03-01,4.81,0.22,0.3,7.99,3.62,178.92,8.18,11.25,15.05
1891-04-01,4.97,0.22,0.31,8.09,3.61,182.69,8.09,11.27,15.41
1891-05-01,4.95,0.22,0.31,7.99,3.61,184.12,8.18,11.56,15.57
1891-06-01,4.85,0.22,0.32,7.8,3.61,184.80,8.38,12.00,15.66
1891-07-01,4.77,0.22,0.32,7.71,3.61,184.00,8.49,12.31,15.62
1891-08-01,4.93,0.22,0.32,7.71,3.61,190.17,8.49,12.47,16.16
1891-09-01,5.33,0.22,0.33,7.61,3.61,208.17,8.59,12.79,17.71
1891-10-01,5.33,0.22,0.33,7.61,3.6,208.17,8.59,12.96,17.72
1891-11-01,5.25,0.22,0.34,7.52,3.6,207.64,8.70,13.28,17.67
1891-12-01,5.41,0.22,0.34,7.52,3.6,213.97,8.70,13.45,18.21
1892-01-01,5.51,0.22,0.34,7.33,3.6,223.59,9.00,13.90,19.02
1892-02-01,5.52,0.22,0.34,7.33,3.61,223.99,9.06,14.00,19.04
1892-03-01,5.58,0.23,0.35,7.14,3.63,232.47,9.37,14.48,19.74
1892-04-01,5.57,0.23,0.35,7.04,3.64,235.18,9.57,14.78,19.94
1892-05-01,5.57,0.23,0.35,7.04,3.65,235.18,9.64,14.88,19.91
1892-06-01,5.54,0.23,0.35,7.04,3.66,233.92,9.71,14.99,19.77
1892-07-01,5.54,0.23,0.36,7.23,3.67,227.76,9.53,14.70,19.21
1892-08-01,5.62,0.23,0.36,7.33,3.69,228.05,9.47,14.61,19.20
1892-09-01,5.48,0.23,0.36,7.33,3.7,222.37,9.54,14.71,18.69
1892-10-01,5.59,0.24,0.36,7.33,3.71,226.83,9.60,14.81,19.04
1892-11-01,5.57,0.24,0.37,7.52,3.73,220.30,9.43,14.54,18.46
1892-12-01,5.51,0.24,0.37,7.61,3.74,215.20,9.37,14.45,18.01
1893-01-01,5.61,0.24,0.36,7.9,3.75,211.19,9.06,13.58,17.66
1893-02-01,5.51,0.24,0.35,7.99,3.75,204.95,8.99,13.08,17.13
1893-03-01,5.31,0.24,0.34,7.8,3.74,202.33,9.24,13.05,16.90
1893-04-01,5.31,0.24,0.33,7.71,3.74,204.83,9.39,12.86,17.10
1893-05-01,4.84,0.24,0.32,7.61,3.73,189.03,9.54,12.66,15.78
1893-06-01,4.61,0.24,0.32,7.42,3.73,184.67,9.81,12.62,15.42
1893-07-01,4.18,0.25,0.31,7.23,3.73,171.85,10.11,12.57,14.35
1893-08-01,4.08,0.25,0.3,6.95,3.72,174.63,10.56,12.70,14.59
1893-09-01,4.37,0.25,0.29,7.23,3.72,179.66,10.18,11.82,15.01
1893-10-01,4.5,0.25,0.28,7.33,3.71,182.60,10.08,11.29,15.27
1893-11-01,4.57,0.25,0.27,7.14,3.71,190.39,10.38,11.21,15.94
1893-12-01,4.41,0.25,0.26,7.04,3.7,186.21,10.56,10.98,15.61
1894-01-01,4.32,0.25,0.25,6.85,3.7,187.47,10.71,10.92,15.74
1894-02-01,4.38,0.24,0.24,6.76,3.68,192.75,10.71,10.71,16.20
1894-03-01,4.51,0.24,0.23,6.57,3.66,204.23,10.87,10.64,17.19
1894-04-01,4.57,0.24,0.23,6.57,3.64,206.94,10.72,10.27,17.43
1894-05-01,4.4,0.23,0.22,6.57,3.62,199.25,10.56,9.89,16.81
1894-06-01,4.34,0.23,0.21,6.57,3.6,196.53,10.42,9.51,16.61
1894-07-01,4.25,0.23,0.2,6.57,3.58,192.45,10.27,9.13,16.29
1894-08-01,4.41,0.22,0.19,6.76,3.56,194.07,9.83,8.51,16.46
1894-09-01,4.48,0.22,0.18,6.85,3.54,194.42,9.55,8.03,16.52
1894-10-01,4.34,0.22,0.18,6.66,3.52,193.72,9.67,7.89,16.50
1894-11-01,4.34,0.21,0.17,6.66,3.5,193.72,9.52,7.51,16.54
1894-12-01,4.3,0.21,0.16,6.57,3.48,194.72,9.51,7.25,16.67
1895-01-01,4.25,0.21,0.17,6.57,3.46,192.45,9.43,7.58,16.52
1895-02-01,4.19,0.21,0.17,6.57,3.47,189.74,9.36,7.92,16.33
1895-03-01,4.19,0.2,0.18,6.57,3.48,189.74,9.28,8.26,16.36
1895-04-01,4.37,0.2,0.19,6.85,3.5,189.64,8.82,8.25,16.39
1895-05-01,4.61,0.2,0.2,6.95,3.51,197.32,8.63,8.45,17.08
1895-06-01,4.7,0.2,0.2,7.04,3.52,198.45,8.44,8.66,17.21
1895-07-01,4.72,0.2,0.21,6.95,3.53,202.02,8.49,9.10,17.55
1895-08-01,4.79,0.2,0.22,6.85,3.54,207.87,8.54,9.55,18.07
1895-09-01,4.82,0.2,0.23,6.85,3.55,209.17,8.46,9.87,18.20
1895-10-01,4.75,0.19,0.23,6.85,3.56,206.13,8.39,10.20,17.94
1895-11-01,4.59,0.19,0.24,6.85,3.58,199.19,8.32,10.52,17.34
1895-12-01,4.32,0.19,0.25,6.76,3.59,190.11,8.36,11.00,16.55
1896-01-01,4.27,0.19,0.25,6.66,3.6,190.60,8.45,11.01,16.58
1896-02-01,4.45,0.19,0.24,6.57,3.58,201.51,8.53,11.02,17.52
1896-03-01,4.38,0.19,0.24,6.57,3.57,198.34,8.49,10.87,17.23
1896-04-01,4.42,0.19,0.24,6.47,3.55,203.09,8.58,10.88,17.64
1896-05-01,4.4,0.19,0.23,6.37,3.53,205.19,8.66,10.88,17.83
1896-06-01,4.32,0.18,0.23,6.28,3.52,204.51,8.76,10.89,17.78
1896-07-01,4.04,0.18,0.23,6.28,3.5,191.26,8.72,10.73,16.64
1896-08-01,3.81,0.18,0.22,6.28,3.48,180.37,8.68,10.57,15.70
1896-09-01,4.01,0.18,0.22,6.28,3.47,189.84,8.64,10.42,16.54
1896-10-01,4.1,0.18,0.22,6.47,3.45,188.39,8.35,9.96,16.44
1896-11-01,4.38,0.18,0.21,6.66,3.43,195.51,8.07,9.52,17.09
1896-12-01,4.22,0.18,0.21,6.66,3.42,188.36,8.03,9.37,16.50
1897-01-01,4.22,0.18,0.22,6.47,3.4,193.90,8.27,10.03,17.03
1897-02-01,4.18,0.18,0.23,6.47,3.4,192.07,8.27,10.42,16.89
1897-03-01,4.19,0.18,0.23,6.47,3.39,192.53,8.27,10.80,16.96
1897-04-01,4.06,0.18,0.24,6.37,3.39,189.34,8.39,11.35,16.70
1897-05-01,4.08,0.18,0.25,6.28,3.38,193.15,8.52,11.92,17.05
1897-06-01,4.27,0.18,0.26,6.28,3.38,202.15,8.52,12.31,17.85
1897-07-01,4.46,0.18,0.27,6.28,3.38,211.14,8.52,12.70,18.65
1897-08-01,4.75,0.18,0.28,6.57,3.37,215.09,8.15,12.53,19.01
1897-09-01,4.98,0.18,0.28,6.76,3.37,219.16,7.92,12.54,19.37
1897-10-01,4.82,0.18,0.29,6.66,3.36,215.15,8.03,13.09,19.03
1897-11-01,4.65,0.18,0.3,6.66,3.36,207.56,8.03,13.47,18.36
1897-12-01,4.75,0.18,0.31,6.66,3.35,212.02,8.03,13.84,18.75
1898-01-01,4.88,0.18,0.31,6.66,3.35,217.82,8.11,13.98,19.25
1898-02-01,4.87,0.18,0.32,6.76,3.33,214.32,8.07,13.94,18.92
1898-03-01,4.65,0.18,0.32,6.76,3.31,204.63,8.14,14.08,18.04
1898-04-01,4.57,0.19,0.32,6.76,3.29,201.11,8.22,14.23,17.71
1898-05-01,4.87,0.19,0.33,7.23,3.27,200.22,7.74,13.43,17.60
1898-06-01,5.06,0.19,0.33,6.76,3.25,222.68,8.36,14.52,19.54
1898-07-01,5.08,0.19,0.33,6.66,3.23,226.75,8.56,14.88,19.86
1898-08-01,5.27,0.19,0.34,6.66,3.2,235.23,8.63,15.03,20.54
